0,01030,51
1,01030,51
0,01031,51
1,01031,51
0,01032,51
1,01032,51
0,01033,51
1,01033,51
0,01034,51
1,01034,51
0,01040,4
1,01040,51
0,01041,4
1,01041,51
0,01042,3
1,01042,51
0,01043,51
1,01043,51
0,01044,3
1,01044,51
0,01100,5
1,01100,51
0,01101,5
1,01101,51
0,01102,4
1,01102,51
0,01103,51
1,01103,51
0,01104,4
1,01104,51
0,01110,5
1,01110,51
0,01111,5
1,01111,51
0,01112,4
1,01112,51
0,01113,51
1,01113,51
0,01114,4
1,01114,51
0,01120,4
1,01120,51
0,01121,4
1,01121,51
0,01122,3
1,01122,51
0,01123,51
1,01123,51
0,01124,3
1,01124,51
0,01130,51
1,01130,51
0,01131,51
1,01131,51
0,01132,51
1,01132,51
0,01133,51
1,01133,51
0,01134,51
1,01134,51
0,01140,4
1,01140,51
0,01141,4
1,01141,51
0,01142,3
1,01142,51
0,01143,51
1,01143,51
0,01144,3
1,01144,51
0,01200,4
1,01200,51
0,01201,4
1,01201,51
0,01202,3
1,01202,51
0,01203,51
1,01203,51
0,01204,3
1,01204,51
0,01210,4
1,01210,51
0,01211,4
1,01211,51
0,01212,3
1,01212,51
0,01213,51
1,01213,51
0,01214,3
1,01214,51
0,01220,3
1,01220,51
0,01221,3
1,01221,51
0,01222,2
1,01222,51
0,01223,51
1,01223,51
0,01224,2
1,01224,51
0,01230,51
1,01230,51
0,01231,51
1,01231,51
0,01232,51
1,01232,51
0,01233,51
1,01233,51
0,01234,51
1,01234,51
0,01240,3
1,01240,51
0,01241,3
1,01241,51
0,01242,2
1,01242,51
0,01243,51
1,01243,51
0,01244,2
1,01244,51
0,01300,51
1,01300,51
0,01301,51
1,01301,51
0,01302,51
1,01302,51
0,01303,51
1,01303,51
0,01304,51
1,01304,51
0,01310,51
1,01310,51
0,01311,51
1,01311,51
0,01312,51
1,01312,51
0,01313,51
1,01313,51
0,01314,51
1,01314,51
0,01320,51
1,01320,51
0,01321,51
1,01321,51
0,01322,51
1,01322,51
0,01323,51
1,01323,51
0,01324,51
1,01324,51
0,01330,51
1,01330,51
0,01331,51
1,01331,51
0,01332,51
1,01332,51
0,01333,51
1,01333,51
0,01334,51
1,01334,51
0,01340,51
1,01340,51
0,01341,51
1,01341,51
0,01342,51
1,01342,51
0,01343,51
1,01343,51
0,01344,51
1,01344,51
0,01400,4
1,01400,51
0,01401,4
1,01401,51
0,01402,3
1,01402,51
0,01403,51
1,01403,51
0,01404,3
1,01404,51
0,01410,4
1,01410,51
0,01411,4
1,01411,51
0,01412,3
1,01412,51
0,01413,51
1,01413,51
0,01414,3
1,01414,51
0,01420,3
1,01420,51
0,01421,3
1,01421,51
0,01422,2
1,01422,51
0,01423,51
1,01423,51
0,01424,2
1,01424,51
0,01430,51
1,01430,51
0,01431,51
1,01431,51
0,01432,51
1,01432,51
0,01433,51
1,01433,51
0,01434,51
1,01434,51
0,01440,3
1,01440,51
0,01441,3
1,01441,51
0,01442,2
1,01442,51
0,01443,51
1,01443,51
0,01444,2
1,01444,51
0,02000,4
1,02000,5
0,02001,4
1,02001,51
0,02002,3
1,02002,5
0,02003,51
1,02003,4
0,02004,4
1,02004,4
0,02010,4
1,02010,51
0,02011,4
1,02011,51
0,02012,3
1,02012,51
0,02013,51
1,02013,51
0,02014,3
1,02014,51
0,02020,3
1,02020,5
0,02021,3
1,02021,51
0,02022,2
1,02022,5
0,02023,51
1,02023,3
0,02024,3
1,02024,4
0,02030,51
1,02030,4
0,02031,51
1,02031,51
0,02032,51
1,02032,3
0,02033,51
1,02033,4
0,02034,51
1,02034,3
0,02040,4
1,02040,4
0,02041,3
1,02041,51
0,02042,3
1,02042,4
0,02043,51
1,02043,3
0,02044,4
1,02044,3
0,02100,4
1,02100,51
0,02101,4
1,02101,51
0,02102,3
1,02102,51
0,02103,51
1,02103,51
0,02104,3
1,02104,51
0,02110,4
1,02110,51
0,02111,4
1,02111,51
0,02112,3
1,02112,51
0,02113,51
1,02113,51
0,02114,3
1,02114,51
0,02120,3
1,02120,51
0,02121,3
1,02121,51
0,02122,2
1,02122,51
0,02123,51
1,02123,51
0,02124,2
1,02124,51
0,02130,51
1,02130,51
0,02131,51
1,02131,51
0,02132,51
1,02132,51
0,02133,51
1,02133,51
0,02134,51
1,02134,51
0,02140,3
1,02140,51
0,02141,3
1,02141,51
0,02142,2
1,02142,51
0,02143,51
1,02143,51
0,02144,2
1,02144,51
0,02200,3
1,02200,5
0,02201,3
1,02201,51
0,02202,2
1,02202,5
0,02203,51
1,02203,3
0,02204,3
1,02204,4
0,02210,3
1,02210,51
0,02211,3
1,02211,51
0,02212,2
1,02212,51
0,02213,51
1,02213,51
0,02214,2
1,02214,51
0,02220,2
1,02220,5
0,02221,2
1,02221,51
0,02222,1
1,02222,5
0,02223,51
1,02223,2
0,02224,2
1,02224,4
0,02230,51
1,02230,3
0,02231,51
1,02231,51
0,02232,51
1,02232,2
0,02233,51
1,02233,3
0,02234,51
1,02234,2
0,02240,3
1,02240,4
0,02241,2
1,02241,51
0,02242,2
1,02242,4
0,02243,51
1,02243,2
0,02244,3
1,02244,3
0,02300,51
1,02300,4
0,02301,51
1,02301,51
0,02302,51
1,02302,3
0,02303,51
1,02303,4
0,02304,51
1,02304,3
0,02310,51
1,02310,51
0,02311,51
1,02311,51
0,02312,51
1,02312,51
0,02313,51
1,02313,51
0,02314,51
1,02314,51
0,02320,51
1,02320,3
0,02321,51
1,02321,51
0,02322,51
1,02322,2
0,02323,51
1,02323,3
0,02324,51
1,02324,2
0,02330,51
1,02330,4
0,02331,51
1,02331,51
0,02332,51
1,02332,3
0,02333,51
1,02333,4
0,02334,51
1,02334,3
0,02340,51
1,02340,3
0,02341,51
1,02341,51
0,02342,51
1,02342,2
0,02343,51
1,02343,3
0,02344,51
1,02344,2
0,02400,4
1,02400,4
0,02401,3
1,02401,51
0,02402,3
1,02402,4
0,02403,51
1,02403,3
0,02404,4
1,02404,3
0,02410,3
1,02410,51
0,02411,3
1,02411,51
0,02412,2
1,02412,51
0,02413,51
1,02413,51
0,02414,2
1,02414,51
0,02420,3
1,02420,4
0,02421,2
1,02421,51
0,02422,2
1,02422,4
0,02423,51
1,02423,2
0,02424,3
1,02424,3
0,02430,51
1,02430,3
0,02431,51
1,02431,51
0,02432,51
1,02432,2
0,02433,51
1,02433,3
0,02434,51
1,02434,2
0,02440,4
1,02440,3
0,02441,2
1,02441,51
0,02442,3
1,02442,3
0,02443,51
1,02443,2
0,02444,4
1,02444,2
0,03000,51
1,03000,5
0,03001,51
1,03001,51
0,03002,51
1,03002,4
0,03003,51
1,03003,5
0,03004,51
1,03004,4
0,03010,51
1,03010,51
0,03011,51
1,03011,51
0,03012,51
1,03012,51
0,03013,51
1,03013,51
0,03014,51
1,03014,51
0,03020,51
1,03020,4
0,03021,51
1,03021,51
0,03022,51
1,03022,3
0,03023,51
1,03023,4
0,03024,51
1,03024,3
0,03030,51
1,03030,5
0,03031,51
1,03031,51
0,03032,51
1,03032,4
0,03033,51
1,03033,5
0,03034,51
1,03034,4
0,03040,51
1,03040,4
0,03041,51
1,03041,51
0,03042,51
1,03042,3
0,03043,51
1,03043,4
0,03044,51
1,03044,3
0,03100,51
1,03100,51
0,03101,51
1,03101,51
0,03102,51
1,03102,51
0,03103,51
1,03103,51
0,03104,51
1,03104,51
0,03110,51
1,03110,51
0,03111,51
1,03111,51
0,03112,51
1,03112,51
0,03113,51
1,03113,51
0,03114,51
1,03114,51
0,03120,51
1,03120,51
0,03121,51
1,03121,51
0,03122,51
1,03122,51
0,03123,51
1,03123,51
0,03124,51
1,03124,51
0,03130,51
1,03130,51
0,03131,51
1,03131,51
0,03132,51
1,03132,51
0,03133,51
1,03133,51
0,03134,51
1,03134,51
0,03140,51
1,03140,51
0,03141,51
1,03141,51
0,03142,51
1,03142,51
0,03143,51
1,03143,51
0,03144,51
1,03144,51
0,03200,51
1,03200,4
0,03201,51
1,03201,51
0,03202,51
1,03202,3
0,03203,51
1,03203,4
0,03204,51
1,03204,3
0,03210,51
1,03210,51
0,03211,51
1,03211,51
0,03212,51
1,03212,51
0,03213,51
1,03213,51
0,03214,51
1,03214,51
0,03220,51
1,03220,3
0,03221,51
1,03221,51
0,03222,51
1,03222,2
0,03223,51
1,03223,3
0,03224,51
1,03224,2
0,03230,51
1,03230,4
0,03231,51
1,03231,51
0,03232,51
1,03232,3
0,03233,51
1,03233,4
0,03234,51
1,03234,3
0,03240,51
1,03240,3
0,03241,51
1,03241,51
0,03242,51
1,03242,2
0,03243,51
1,03243,3
0,03244,51
1,03244,2
0,03300,51
1,03300,5
0,03301,51
1,03301,51
0,03302,51
1,03302,4
0,03303,51
1,03303,5
0,03304,51
1,03304,4
0,03310,51
1,03310,51
0,03311,51
1,03311,51
0,03312,51
1,03312,51
0,03313,51
1,03313,51
0,03314,51
1,03314,51
0,03320,51
1,03320,4
0,03321,51
1,03321,51
0,03322,51
1,03322,3
0,03323,51
1,03323,4
0,03324,51
1,03324,3
0,03330,51
1,03330,5
0,03331,51
1,03331,51
0,03332,51
1,03332,4
0,03333,51
1,03333,5
0,03334,51
1,03334,4
0,03340,51
1,03340,4
0,03341,51
1,03341,51
0,03342,51
1,03342,3
0,03343,51
1,03343,4
0,03344,51
1,03344,3
0,03400,51
1,03400,4
0,03401,51
1,03401,51
0,03402,51
1,03402,3
0,03403,51
1,03403,4
0,03404,51
1,03404,3
0,03410,51
1,03410,51
0,03411,51
1,03411,51
0,03412,51
1,03412,51
0,03413,51
1,03413,51
0,03414,51
1,03414,51
0,03420,51
1,03420,3
0,03421,51
1,03421,51
0,03422,51
1,03422,2
0,03423,51
1,03423,3
0,03424,51
1,03424,2
0,03430,51
1,03430,4
0,03431,51
1,03431,51
0,03432,51
1,03432,3
0,03433,51
1,03433,4
0,03434,51
1,03434,3
0,03440,51
1,03440,3
0,03441,51
1,03441,51
0,03442,51
1,03442,2
0,03443,51
1,03443,3
0,03444,51
1,03444,2
0,04000,5
1,04000,4
0,04001,4
1,04001,51
0,04002,4
1,04002,4
0,04003,51
1,04003,4
0,04004,5
1,04004,3
0,04010,4
1,04010,51
0,04011,4
1,04011,51
0,04012,3
1,04012,51
0,04013,51
1,04013,51
0,04014,3
1,04014,51
0,04020,4
1,04020,4
0,04021,3
1,04021,51
0,04022,3
1,04022,4
0,04023,51
1,04023,3
0,04024,4
1,04024,3
0,04030,51
1,04030,4
0,04031,51
1,04031,51
0,04032,51
1,04032,3
0,04033,51
1,04033,4
0,04034,51
1,04034,3
0,04040,5
1,04040,3
0,04041,3
1,04041,51
0,04042,4
1,04042,3
0,04043,51
1,04043,3
0,04044,5
1,04044,2
0,04100,4
1,04100,51
0,04101,4
1,04101,51
0,04102,3
1,04102,51
0,04103,51
1,04103,51
0,04104,3
1,04104,51
0,04110,4
1,04110,51
0,04111,4
1,04111,51
0,04112,3
1,04112,51
0,04113,51
1,04113,51
0,04114,3
1,04114,51
0,04120,3
1,04120,51
0,04121,3
1,04121,51
0,04122,2
1,04122,51
0,04123,51
1,04123,51
0,04124,2
1,04124,51
0,04130,51
1,04130,51
0,04131,51
1,04131,51
0,04132,51
1,04132,51
0,04133,51
1,04133,51
0,04134,51
1,04134,51
0,04140,3
1,04140,51
0,04141,3
1,04141,51
0,04142,2
1,04142,51
0,04143,51
1,04143,51
0,04144,2
1,04144,51
0,04200,4
1,04200,4
0,04201,3
1,04201,51
0,04202,3
1,04202,4
0,04203,51
1,04203,3
0,04204,4
1,04204,3
0,04210,3
1,04210,51
0,04211,3
1,04211,51
0,04212,2
1,04212,51
0,04213,51
1,04213,51
0,04214,2
1,04214,51
0,04220,3
1,04220,4
0,04221,2
1,04221,51
0,04222,2
1,04222,4
0,04223,51
1,04223,2
0,04224,3
1,04224,3
0,04230,51
1,04230,3
0,04231,51
1,04231,51
0,04232,51
1,04232,2
0,04233,51
1,04233,3
0,04234,51
1,04234,2
0,04240,4
1,04240,3
0,04241,2
1,04241,51
0,04242,3
1,04242,3
0,04243,51
1,04243,2
0,04244,4
1,04244,2
0,04300,51
1,04300,4
0,04301,51
1,04301,51
0,04302,51
1,04302,3
0,04303,51
1,04303,4
0,04304,51
1,04304,3
0,04310,51
1,04310,51
0,04311,51
1,04311,51
0,04312,51
1,04312,51
0,04313,51
1,04313,51
0,04314,51
1,04314,51
0,04320,51
1,04320,3
0,04321,51
1,04321,51
0,04322,51
1,04322,2
0,04323,51
1,04323,3
0,04324,51
1,04324,2
0,04330,51
1,04330,4
0,04331,51
1,04331,51
0,04332,51
1,04332,3
0,04333,51
1,04333,4
0,04334,51
1,04334,3
0,04340,51
1,04340,3
0,04341,51
1,04341,51
0,04342,51
1,04342,2
0,04343,51
1,04343,3
0,04344,51
1,04344,2
0,04400,5
1,04400,3
0,04401,3
1,04401,51
0,04402,4
1,04402,3
0,04403,51
1,04403,3
0,04404,5
1,04404,2
0,04410,3
1,04410,51
0,04411,3
1,04411,51
0,04412,2
1,04412,51
0,04413,51
1,04413,51
0,04414,2
1,04414,51
0,04420,4
1,04420,3
0,04421,2
1,04421,51
0,04422,3
1,04422,3
0,04423,51
1,04423,2
0,04424,4
1,04424,2
0,04430,51
1,04430,3
0,04431,51
1,04431,51
0,04432,51
1,04432,2
0,04433,51
1,04433,3
0,04434,51
1,04434,2
0,04440,5
1,04440,2
0,04441,2
1,04441,51
0,04442,4
1,04442,2
0,04443,51
1,04443,2
0,04444,5
1,04444,1
0,10000,5
1,10000,51
0,10001,5
1,10001,51
0,10002,4
1,10002,51
0,10003,51
1,10003,51
0,10004,4
1,10004,51
0,10010,5
1,10010,51
0,10011,5
1,10011,51
0,10012,4
1,10012,51
0,10013,51
1,10013,51
0,10014,4
1,10014,51
0,10020,4
1,10020,51
0,10021,4
1,10021,51
0,10022,3
1,10022,51
0,10023,51
1,10023,51
0,10024,3
1,10024,51
0,10030,51
1,10030,51
0,10031,51
1,10031,51
0,10032,51
1,10032,51
0,10033,51
1,10033,51
0,10034,51
1,10034,51
0,10040,4
1,10040,51
0,10041,4
1,10041,51
0,10042,3
1,10042,51
0,10043,51
1,10043,51
0,10044,3
1,10044,51
0,10100,5
1,10100,51
0,10101,5
1,10101,51
0,10102,4
1,10102,51
0,10103,51
1,10103,51
0,10104,4
1,10104,51
0,10110,5
1,10110,51
0,10111,5
1,10111,51
0,10112,4
1,10112,51
0,10113,51
1,10113,51
0,10114,4
1,10114,51
0,10120,4
1,10120,51
0,10121,4
1,10121,51
0,10122,3
1,10122,51
0,10123,51
1,10123,51
0,10124,3
1,10124,51
0,10130,51
1,10130,51
0,10131,51
1,10131,51
0,10132,51
1,10132,51
0,10133,51
1,10133,51
0,10134,51
1,10134,51
0,10140,4
1,10140,51
0,10141,4
1,10141,51
0,10142,3
1,10142,51
0,10143,51
1,10143,51
0,10144,3
1,10144,51
0,10200,4
1,10200,51
0,10201,4
1,10201,51
0,10202,3
1,10202,51
0,10203,51
1,10203,51
0,10204,3
1,10204,51
0,10210,4
1,10210,51
0,10211,4
1,10211,51
0,10212,3
1,10212,51
0,10213,51
1,10213,51
0,10214,3
1,10214,51
0,10220,3
1,10220,51
0,10221,3
1,10221,51
0,10222,2
1,10222,51
0,10223,51
1,10223,51
0,10224,2
1,10224,51
0,10230,51
1,10230,51
0,10231,51
1,10231,51
0,10232,51
1,10232,51
0,10233,51
1,10233,51
0,10234,51
1,10234,51
0,10240,3
1,10240,51
0,10241,3
1,10241,51
0,10242,2
1,10242,51
0,10243,51
1,10243,51
0,10244,2
1,10244,51
0,10300,51
1,10300,51
0,10301,51
1,10301,51
0,10302,51
1,10302,51
0,10303,51
1,10303,51
0,10304,51
1,10304,51
0,10310,51
1,10310,51
0,10311,51
1,10311,51
0,10312,51
1,10312,51
0,10313,51
1,10313,51
0,10314,51
1,10314,51
0,10320,51
1,10320,51
0,10321,51
1,10321,51
0,10322,51
1,10322,51
0,10323,51
1,10323,51
0,10324,51
1,10324,51
0,10330,51
1,10330,51
0,10331,51
1,10331,51
0,10332,51
1,10332,51
0,10333,51
1,10333,51
0,10334,51
1,10334,51
0,10340,51
1,10340,51
0,10341,51
1,10341,51
0,10342,51
1,10342,51
0,10343,51
1,10343,51
0,10344,51
1,10344,51
0,10400,4
1,10400,51
0,10401,4
1,10401,51
0,10402,3
1,10402,51
0,10403,51
1,10403,51
0,10404,3
1,10404,51
0,10410,4
1,10410,51
0,10411,4
1,10411,51
0,10412,3
1,10412,51
0,10413,51
1,10413,51
0,10414,3
1,10414,51
0,10420,3
1,10420,51
0,10421,3
1,10421,51
0,10422,2
1,10422,51
0,10423,51
1,10423,51
0,10424,2
1,10424,51
0,10430,51
1,10430,51
0,10431,51
1,10431,51
0,10432,51
1,10432,51
0,10433,51
1,10433,51
0,10434,51
1,10434,51
0,10440,3
1,10440,51
0,10441,3
1,10441,51
0,10442,2
1,10442,51
0,10443,51
1,10443,51
0,10444,2
1,10444,51
0,11000,5
1,11000,51
0,11001,5
1,11001,51
0,11002,4
1,11002,51
0,11003,51
1,11003,51
0,11004,4
1,11004,51
0,11010,5
1,11010,51
0,11011,5
1,11011,51
0,11012,4
1,11012,51
0,11013,51
1,11013,51
0,11014,4
1,11014,51
0,11020,4
1,11020,51
0,11021,4
1,11021,51
0,11022,3
1,11022,51
0,11023,51
1,11023,51
0,11024,3
1,11024,51
0,11030,51
1,11030,51
0,11031,51
1,11031,51
0,11032,51
1,11032,51
0,11033,51
1,11033,51
0,11034,51
1,11034,51
0,11040,4
1,11040,51
0,11041,4
1,11041,51
0,11042,3
1,11042,51
0,11043,51
1,11043,51
0,11044,3
1,11044,51
0,11100,5
1,11100,51
0,11101,5
1,11101,51
0,11102,4
1,11102,51
0,11103,51
1,11103,51
0,11104,4
1,11104,51
0,11110,5
1,11110,51
0,11111,5
1,11111,51
0,11112,4
1,11112,51
0,11113,51
1,11113,51
0,11114,4
1,11114,51
0,11120,4
1,11120,51
0,11121,4
1,11121,51
0,11122,3
1,11122,51
0,11123,51
1,11123,51
0,11124,3
1,11124,51
0,11130,51
1,11130,51
0,11131,51
1,11131,51
0,11132,51
1,11132,51
0,11133,51
1,11133,51
0,11134,51
1,11134,51
0,11140,4
1,11140,51
0,11141,4
1,11141,51
0,11142,3
1,11142,51
0,11143,51
1,11143,51
0,11144,3
1,11144,51
0,11200,4
1,11200,51
0,11201,4
1,11201,51
0,11202,3
1,11202,51
0,11203,51
1,11203,51
0,11204,3
1,11204,51
0,11210,4
1,11210,51
0,11211,4
1,11211,51
0,11212,3
1,11212,51
0,11213,51
1,11213,51
0,11214,3
1,11214,51
0,11220,3
1,11220,51
0,11221,3
1,11221,51
0,11222,2
1,11222,51
0,11223,51
1,11223,51
0,11224,2
1,11224,51
0,11230,51
1,11230,51
0,11231,51
1,11231,51
0,11232,51
1,11232,51
0,11233,51
1,11233,51
0,11234,51
1,11234,51
0,11240,3
1,11240,51
0,11241,3
1,11241,51
0,11242,2
1,11242,51
0,11243,51
1,11243,51
0,11244,2
1,11244,51
0,11300,51
1,11300,51
0,11301,51
1,11301,51
0,11302,51
1,11302,51
0,11303,51
1,11303,51
0,11304,51
1,11304,51
0,11310,51
1,11310,51
0,11311,51
1,11311,51
0,11312,51
1,11312,51
0,11313,51
1,11313,51
0,11314,51
1,11314,51
0,11320,51
1,11320,51
0,11321,51
1,11321,51
0,11322,51
1,11322,51
0,11323,51
1,11323,51
0,11324,51
1,11324,51
0,11330,51
1,11330,51
0,11331,51
1,11331,51
0,11332,51
1,11332,51
0,11333,51
1,11333,51
0,11334,51
1,11334,51
0,11340,51
1,11340,51
0,11341,51
1,11341,51
0,11342,51
1,11342,51
0,11343,51
1,11343,51
0,11344,51
1,11344,51
0,11400,4
1,11400,51
0,11401,4
1,11401,51
0,11402,3
1,11402,51
0,11403,51
1,11403,51
0,11404,3
1,11404,51
0,11410,4
1,11410,51
0,11411,4
1,11411,51
0,11412,3
1,11412,51
0,11413,51
1,11413,51
0,11414,3
1,11414,51
0,11420,3
1,11420,51
0,11421,3
1,11421,51
0,11422,2
1,11422,51
0,11423,51
1,11423,51
0,11424,2
1,11424,51
0,11430,51
1,11430,51
0,11431,51
1,11431,51
0,11432,51
1,11432,51
0,11433,51
1,11433,51
0,11434,51
1,11434,51
0,11440,3
1,11440,51
0,11441,3
1,11441,51
0,11442,2
1,11442,51
0,11443,51
1,11443,51
0,11444,2
1,11444,51
0,12000,4
1,12000,51
0,12001,4
1,12001,51
0,12002,3
1,12002,51
0,12003,51
1,12003,51
0,12004,3
1,12004,51
0,12010,4
1,12010,51
0,12011,4
1,12011,51
0,12012,3
1,12012,51
0,12013,51
1,12013,51
0,12014,3
1,12014,51
0,12020,3
1,12020,51
0,12021,3
1,12021,51
0,12022,2
1,12022,51
0,12023,51
1,12023,51
0,12024,2
1,12024,51
0,12030,51
1,12030,51
0,12031,51
1,12031,51
0,12032,51
1,12032,51
0,12033,51
1,12033,51
0,12034,51
1,12034,51
0,12040,3
1,12040,51
0,12041,3
1,12041,51
0,12042,2
1,12042,51
0,12043,51
1,12043,51
0,12044,2
1,12044,51
0,12100,4
1,12100,51
0,12101,4
1,12101,51
0,12102,3
1,12102,51
0,12103,51
1,12103,51
0,12104,3
1,12104,51
0,12110,4
1,12110,51
0,12111,4
1,12111,51
0,12112,3
1,12112,51
0,12113,51
1,12113,51
0,12114,3
1,12114,51
0,12120,3
1,12120,51
0,12121,3
1,12121,51
0,12122,2
1,12122,51
0,12123,51
1,12123,51
0,12124,2
1,12124,51
0,12130,51
1,12130,51
0,12131,51
1,12131,51
0,12132,51
1,12132,51
0,12133,51
1,12133,51
0,12134,51
1,12134,51
0,12140,3
1,12140,51
0,12141,3
1,12141,51
0,12142,2
1,12142,51
0,12143,51
1,12143,51
0,12144,2
1,12144,51
0,12200,3
1,12200,51
0,12201,3
1,12201,51
0,12202,2
1,12202,51
0,12203,51
1,12203,51
0,12204,2
1,12204,51
0,12210,3
1,12210,51
0,12211,3
1,12211,51
0,12212,2
1,12212,51
0,12213,51
1,12213,51
0,12214,2
1,12214,51
0,12220,2
1,12220,51
0,12221,2
1,12221,51
0,12222,1
1,12222,51
0,12223,51
1,12223,51
0,12224,1
1,12224,51
0,12230,51
1,12230,51
0,12231,51
1,12231,51
0,12232,51
1,12232,51
0,12233,51
1,12233,51
0,12234,51
1,12234,51
0,12240,2
1,12240,51
0,12241,2
1,12241,51
0,12242,1
1,12242,51
0,12243,51
1,12243,51
0,12244,1
1,12244,51
0,12300,51
1,12300,51
0,12301,51
1,12301,51
0,12302,51
1,12302,51
0,12303,51
1,12303,51
0,12304,51
1,12304,51
0,12310,51
1,12310,51
0,12311,51
1,12311,51
0,12312,51
1,12312,51
0,12313,51
1,12313,51
0,12314,51
1,12314,51
0,12320,51
1,12320,51
0,12321,51
1,12321,51
0,12322,51
1,12322,51
0,12323,51
1,12323,51
0,12324,51
1,12324,51
0,12330,51
1,12330,51
0,12331,51
1,12331,51
0,12332,51
1,12332,51
0,12333,51
1,12333,51
0,12334,51
1,12334,51
0,12340,51
1,12340,51
0,12341,51
1,12341,51
0,12342,51
1,12342,51
0,12343,51
1,12343,51
0,12344,51
1,12344,51
0,12400,3
1,12400,51
0,12401,3
1,12401,51
0,12402,2
1,12402,51
0,12403,51
1,12403,51
0,12404,2
1,12404,51
0,12410,3
1,12410,51
0,12411,3
1,12411,51
0,12412,2
1,12412,51
0,12413,51
1,12413,51
0,12414,2
1,12414,51
0,12420,2
1,12420,51
0,12421,2
1,12421,51
0,12422,1
1,12422,51
0,12423,51
1,12423,51
0,12424,1
1,12424,51
0,12430,51
1,12430,51
0,12431,51
1,12431,51
0,12432,51
1,12432,51
0,12433,51
1,12433,51
0,12434,51
1,12434,51
0,12440,2
1,12440,51
0,12441,2
1,12441,51
0,12442,1
1,12442,51
0,12443,51
1,12443,51
0,12444,1
1,12444,51
